# Program:featureCounts v2.0.6; Command:"featureCounts" "--extraAttributes" "Name" "-t" "gene" "-g" "ID" "-F" "GTF" "-T" "16" "-a" "reference.gff" "-o" "countsSRR10379724.txt" "SRR10379724_trimmed.bam" 
Geneid	Chr	Start	End	Strand	Length	Name	SRR10379724_trimmed.bam
gene-SAOUHSC_00322	CP000253.1	335653	336648	-	996	SAOUHSC_00322	791
gene-SAOUHSC_00323	CP000253.1	336647	337054	+	408	SAOUHSC_00323	60
gene-SAOUHSC_00324	CP000253.1	337067	337612	+	546	SAOUHSC_00324	2741
gene-SAOUHSC_00325	CP000253.1	337880	338734	+	855	SAOUHSC_00325	215
gene-SAOUHSC_00326	CP000253.1	338731	339960	+	1230	SAOUHSC_00326	320
gene-SAOUHSC_00327	CP000253.1	339971	341653	+	1683	SAOUHSC_00327	489
gene-SAOUHSC_00328	CP000253.1	341746	342402	-	657	SAOUHSC_00328	2585
gene-SAOUHSC_00329	CP000253.1	342464	342688	-	225	SAOUHSC_00329	1319
gene-SAOUHSC_00330	CP000253.1	342788	343177	-	390	SAOUHSC_00330	1981
gene-SAOUHSC_00331	CP000253.1	343418	343621	+	204	SAOUHSC_00331	73
gene-SAOUHSC_00332	CP000253.1	343618	344331	+	714	SAOUHSC_00332	540
gene-SAOUHSC_00333	CP000253.1	344356	345198	+	843	SAOUHSC_00333	921
gene-SAOUHSC_00334	CP000253.1	345198	345827	+	630	SAOUHSC_00334	2036
gene-SAOUHSC_00335	CP000253.1	346194	347327	-	1134	SAOUHSC_00335	1825
gene-SAOUHSC_A00332	CP000253.1	347735	347893	-	159	SAOUHSC_A00332	935
gene-SAOUHSC_00336	CP000253.1	347866	349047	+	1182	SAOUHSC_00336	9571
gene-SAOUHSC_00337	CP000253.1	349130	349882	-	753	SAOUHSC_00337	2249
gene-SAOUHSC_00338	CP000253.1	349925	352153	-	2229	SAOUHSC_00338	4446
gene-SAOUHSC_00339	CP000253.1	352150	353991	-	1842	SAOUHSC_00339	3008
gene-SAOUHSC_00340	CP000253.1	353960	355120	-	1161	SAOUHSC_00340	1753
gene-SAOUHSC_00341	CP000253.1	355117	356220	-	1104	SAOUHSC_00341	2173
gene-SAOUHSC_00342	CP000253.1	356884	357729	+	846	SAOUHSC_00342	1130
gene-SAOUHSC_00344	CP000253.1	357886	358767	+	882	SAOUHSC_00344	1405
gene-SAOUHSC_00345	CP000253.1	358797	359000	+	204	SAOUHSC_00345	553
gene-SAOUHSC_00346	CP000253.1	359012	360109	+	1098	SAOUHSC_00346	4430
gene-SAOUHSC_00347	CP000253.1	360195	360386	-	192	SAOUHSC_00347	1511
gene-SAOUHSC_00348	CP000253.1	360630	360926	+	297	SAOUHSC_00348	22628
gene-SAOUHSC_00349	CP000253.1	360947	361450	+	504	SAOUHSC_00349	36651
gene-SAOUHSC_00350	CP000253.1	361502	361744	+	243	SAOUHSC_00350	16972
gene-SAOUHSC_00351	CP000253.1	362010	362948	-	939	SAOUHSC_00351	366
gene-SAOUHSC_00352	CP000253.1	362987	363298	-	312	SAOUHSC_00352	145
gene-SAOUHSC_00353	CP000253.1	363376	363534	-	159	SAOUHSC_00353	114
gene-SAOUHSC_00354	CP000253.1	363894	364505	+	612	SAOUHSC_00354	1075
gene-SAOUHSC_00355	CP000253.1	364874	365242	+	369	SAOUHSC_00355	169
gene-SAOUHSC_00356	CP000253.1	365423	365995	+	573	SAOUHSC_00356	55203
gene-SAOUHSC_00357	CP000253.1	366133	366396	-	264	SAOUHSC_00357	3605
gene-SAOUHSC_00358	CP000253.1	366696	366947	+	252	SAOUHSC_00358	100452
gene-SAOUHSC_A00354	CP000253.1	366986	367195	-	210	SAOUHSC_A00354	38
gene-SAOUHSC_00359	CP000253.1	367373	367954	+	582	SAOUHSC_00359	835
gene-SAOUHSC_00360	CP000253.1	368020	368403	-	384	SAOUHSC_00360	977
gene-SAOUHSC_00362	CP000253.1	368658	369284	-	627	SAOUHSC_00362	1875
gene-SAOUHSC_00363	CP000253.1	369357	369650	-	294	SAOUHSC_00363	450
gene-SAOUHSC_00364	CP000253.1	369729	371252	-	1524	SAOUHSC_00364	30551
gene-SAOUHSC_00365	CP000253.1	371268	371837	-	570	SAOUHSC_00365	14672
gene-SAOUHSC_00366	CP000253.1	372329	373084	+	756	SAOUHSC_00366	4447
gene-SAOUHSC_00367	CP000253.1	373165	374553	-	1389	SAOUHSC_00367	1924
gene-SAOUHSC_00368	CP000253.1	374638	374739	+	102	SAOUHSC_00368	122
gene-SAOUHSC_00369	CP000253.1	375530	376486	-	957	SAOUHSC_00369	8545
gene-SAOUHSC_00370	CP000253.1	376604	377266	-	663	SAOUHSC_00370	8416
gene-SAOUHSC_00371	CP000253.1	377409	377816	-	408	SAOUHSC_00371	21104
gene-SAOUHSC_00372	CP000253.1	378329	378907	+	579	SAOUHSC_00372	1536
gene-SAOUHSC_00373	CP000253.1	378907	380175	+	1269	SAOUHSC_00373	4071
gene-SAOUHSC_00374	CP000253.1	380213	381679	+	1467	SAOUHSC_00374	14732
gene-SAOUHSC_00375	CP000253.1	381704	383245	+	1542	SAOUHSC_00375	21700
gene-SAOUHSC_00376	CP000253.1	383358	383894	-	537	SAOUHSC_00376	382
gene-SAOUHSC_00377	CP000253.1	384287	384991	-	705	SAOUHSC_00377	158
gene-SAOUHSC_00378	CP000253.1	385390	385662	-	273	SAOUHSC_00378	21
gene-SAOUHSC_00380	CP000253.1	385933	386193	+	261	SAOUHSC_00380	187
gene-SAOUHSC_00381	CP000253.1	386599	386958	-	360	SAOUHSC_00381	279
gene-SAOUHSC_00382	CP000253.1	386977	387822	-	846	SAOUHSC_00382	589
gene-SAOUHSC_00383	CP000253.1	388294	388974	+	681	SAOUHSC_00383	834
gene-SAOUHSC_00384	CP000253.1	389260	389955	+	696	SAOUHSC_00384	287
gene-SAOUHSC_00386	CP000253.1	390246	391316	+	1071	SAOUHSC_00386	255
gene-SAOUHSC_00387	CP000253.1	391435	391572	+	138	SAOUHSC_00387	9
gene-SAOUHSC_00389	CP000253.1	391681	392607	+	927	SAOUHSC_00389	208
gene-SAOUHSC_00390	CP000253.1	392971	393675	+	705	SAOUHSC_00390	99
gene-SAOUHSC_A00379	CP000253.1	393579	393878	-	300	SAOUHSC_A00379	11
gene-SAOUHSC_00391	CP000253.1	394121	394816	+	696	SAOUHSC_00391	159
gene-SAOUHSC_00392	CP000253.1	395237	395932	+	696	SAOUHSC_00392	426
gene-SAOUHSC_00393	CP000253.1	396276	396974	+	699	SAOUHSC_00393	165
gene-SAOUHSC_00394	CP000253.1	397354	398052	+	699	SAOUHSC_00394	152
gene-SAOUHSC_00395	CP000253.1	398418	399101	+	684	SAOUHSC_00395	314
gene-SAOUHSC_00396	CP000253.1	399186	399287	-	102	SAOUHSC_00396	24
gene-SAOUHSC_00397	CP000253.1	399449	400921	+	1473	SAOUHSC_00397	1940
gene-SAOUHSC_00398	CP000253.1	400914	402125	+	1212	SAOUHSC_00398	655
gene-SAOUHSC_00399	CP000253.1	402508	403185	+	678	SAOUHSC_00399	162
gene-SAOUHSC_00400	CP000253.1	403207	404715	+	1509	SAOUHSC_00400	858
gene-SAOUHSC_00401	CP000253.1	404819	405127	-	309	SAOUHSC_00401	4098
gene-SAOUHSC_00402	CP000253.1	405465	406283	+	819	SAOUHSC_00402	206
gene-SAOUHSC_00404	CP000253.1	406302	407087	+	786	SAOUHSC_00404	261
gene-SAOUHSC_00405	CP000253.1	407345	408082	+	738	SAOUHSC_00405	815
gene-SAOUHSC_00406	CP000253.1	408072	409400	+	1329	SAOUHSC_00406	1726
gene-SAOUHSC_00407	CP000253.1	409397	409720	+	324	SAOUHSC_00407	568
gene-SAOUHSC_00408	CP000253.1	409739	410053	+	315	SAOUHSC_00408	599
gene-SAOUHSC_00409	CP000253.1	410343	410603	-	261	SAOUHSC_00409	276
gene-SAOUHSC_00410	CP000253.1	410722	411924	+	1203	SAOUHSC_00410	507
gene-SAOUHSC_00411	CP000253.1	412193	412321	+	129	SAOUHSC_00411	17
gene-SAOUHSC_00412	CP000253.1	413512	414996	+	1485	SAOUHSC_00412	8553
gene-SAOUHSC_00413	CP000253.1	415009	417714	+	2706	SAOUHSC_00413	27405
gene-SAOUHSC_00414	CP000253.1	417876	418238	+	363	SAOUHSC_00414	6844
gene-SAOUHSC_00415	CP000253.1	418467	418883	-	417	SAOUHSC_00415	289
gene-SAOUHSC_00416	CP000253.1	418921	419595	+	675	SAOUHSC_00416	1801
gene-SAOUHSC_00417	CP000253.1	419632	420366	+	735	SAOUHSC_00417	3077
gene-SAOUHSC_00418	CP000253.1	420544	420657	+	114	SAOUHSC_00418	37
gene-SAOUHSC_00420	CP000253.1	420822	422159	+	1338	SAOUHSC_00420	10410
gene-SAOUHSC_00421	CP000253.1	422376	423290	+	915	SAOUHSC_00421	149
gene-SAOUHSC_00422	CP000253.1	423274	424416	+	1143	SAOUHSC_00422	382
gene-SAOUHSC_00423	CP000253.1	424710	425735	+	1026	SAOUHSC_00423	836
gene-SAOUHSC_00424	CP000253.1	425739	426398	+	660	SAOUHSC_00424	275
gene-SAOUHSC_00426	CP000253.1	426435	427277	+	843	SAOUHSC_00426	930
gene-SAOUHSC_00427	CP000253.1	427609	428613	+	1005	SAOUHSC_00427	11873
gene-SAOUHSC_00428	CP000253.1	428798	429067	-	270	SAOUHSC_00428	1084
gene-SAOUHSC_00429	CP000253.1	429216	429611	+	396	SAOUHSC_00429	554
gene-SAOUHSC_00430	CP000253.1	429601	430086	+	486	SAOUHSC_00430	1687
gene-SAOUHSC_00431	CP000253.1	430255	431037	-	783	SAOUHSC_00431	885
gene-SAOUHSC_00433	CP000253.1	431034	432152	-	1119	SAOUHSC_00433	1096
gene-SAOUHSC_00434	CP000253.1	432267	433151	-	885	SAOUHSC_00434	403
gene-SAOUHSC_00435	CP000253.1	433332	437831	+	4500	SAOUHSC_00435	79698
gene-SAOUHSC_00436	CP000253.1	437849	439312	+	1464	SAOUHSC_00436	32548
gene-SAOUHSC_T00048	CP000253.1	439581	439673	+	93	SAOUHSC_T00048	2133
gene-SAOUHSC_00437	CP000253.1	440144	441571	+	1428	SAOUHSC_00437	6243
gene-SAOUHSC_00438	CP000253.1	441635	443275	+	1641	SAOUHSC_00438	1122
gene-SAOUHSC_00439	CP000253.1	443300	444028	+	729	SAOUHSC_00439	871
gene-SAOUHSC_00440	CP000253.1	444428	444529	+	102	SAOUHSC_00440	55
gene-SAOUHSC_00441	CP000253.1	444667	445191	+	525	SAOUHSC_00441	1329
gene-SAOUHSC_00442	CP000253.1	445284	446957	+	1674	SAOUHSC_00442	6593
gene-SAOUHSC_00444	CP000253.1	447047	447364	+	318	SAOUHSC_00444	4671
gene-SAOUHSC_00445	CP000253.1	447371	447967	+	597	SAOUHSC_00445	6945
gene-SAOUHSC_00446	CP000253.1	448172	448270	+	99	SAOUHSC_00446	18
gene-SAOUHSC_R0001	CP000253.1	448819	450374	+	1556	SAOUHSC_R0001	3570
gene-SAOUHSC_R0006	CP000253.1	450739	453661	+	2923	SAOUHSC_R0006	12081
gene-SAOUHSC_R00011	CP000253.1	453734	453847	+	114	SAOUHSC_R00011	1
gene-SAOUHSC_00450	CP000253.1	454730	456067	+	1338	SAOUHSC_00450	1223
gene-SAOUHSC_00451	CP000253.1	456069	456686	+	618	SAOUHSC_00451	825
gene-SAOUHSC_00452	CP000253.1	456714	457043	+	330	SAOUHSC_00452	8640
gene-SAOUHSC_00453	CP000253.1	457162	457338	-	177	SAOUHSC_00453	605
gene-SAOUHSC_00454	CP000253.1	457344	458183	+	840	SAOUHSC_00454	2052
gene-SAOUHSC_00455	CP000253.1	458184	458987	+	804	SAOUHSC_00455	1003
gene-SAOUHSC_00456	CP000253.1	459034	459351	+	318	SAOUHSC_00456	540
gene-SAOUHSC_00457	CP000253.1	459625	460350	+	726	SAOUHSC_00457	310
gene-SAOUHSC_00458	CP000253.1	460343	460591	+	249	SAOUHSC_00458	119
gene-SAOUHSC_00459	CP000253.1	460593	461432	+	840	SAOUHSC_00459	439
gene-SAOUHSC_00460	CP000253.1	461457	461612	-	156	SAOUHSC_00460	13
gene-SAOUHSC_00461	CP000253.1	461717	463690	+	1974	SAOUHSC_00461	11224
gene-SAOUHSC_00462	CP000253.1	463721	464494	+	774	SAOUHSC_00462	6181
gene-SAOUHSC_00463	CP000253.1	464661	465197	+	537	SAOUHSC_00463	1180
gene-SAOUHSC_00464	CP000253.1	465208	466101	+	894	SAOUHSC_00464	1652
gene-SAOUHSC_00465	CP000253.1	466201	466464	+	264	SAOUHSC_00465	24458
gene-SAOUHSC_00466	CP000253.1	466774	467622	+	849	SAOUHSC_00466	10048
gene-SAOUHSC_00467	CP000253.1	467636	468460	+	825	SAOUHSC_00467	13343
gene-SAOUHSC_00468	CP000253.1	468477	468857	+	381	SAOUHSC_00468	52570
gene-SAOUHSC_00469	CP000253.1	468929	469231	+	303	SAOUHSC_00469	53556
gene-SAOUHSC_00470	CP000253.1	469421	469552	+	132	SAOUHSC_00470	21
gene-SAOUHSC_00471	CP000253.1	469575	470927	+	1353	SAOUHSC_00471	15898
gene-SAOUHSC_00472	CP000253.1	471074	472039	+	966	SAOUHSC_00472	13533
gene-SAOUHSC_00473	CP000253.1	472097	472207	-	111	SAOUHSC_00473	1798
gene-SAOUHSC_00474	CP000253.1	472189	472842	+	654	SAOUHSC_00474	31837
gene-SAOUHSC_00475	CP000253.1	473153	473725	+	573	SAOUHSC_00475	1973
gene-SAOUHSC_00477	CP000253.1	473725	477231	+	3507	SAOUHSC_00477	7808
gene-SAOUHSC_00479	CP000253.1	477221	478747	+	1527	SAOUHSC_00479	3427
gene-SAOUHSC_00480	CP000253.1	478747	479940	+	1194	SAOUHSC_00480	5711
gene-SAOUHSC_00481	CP000253.1	479937	480200	+	264	SAOUHSC_00481	1790
gene-SAOUHSC_00482	CP000253.1	480218	480610	+	393	SAOUHSC_00482	3077
gene-SAOUHSC_00483	CP000253.1	480715	481116	+	402	SAOUHSC_00483	16130
gene-SAOUHSC_00484	CP000253.1	481296	482591	+	1296	SAOUHSC_00484	1641
gene-SAOUHSC_00485	CP000253.1	482596	483135	+	540	SAOUHSC_00485	2124
gene-SAOUHSC_00486	CP000253.1	483392	485485	+	2094	SAOUHSC_00486	55677
gene-SAOUHSC_00487	CP000253.1	485714	486595	+	882	SAOUHSC_00487	5883
gene-SAOUHSC_00488	CP000253.1	486774	487706	+	933	SAOUHSC_00488	16445
gene-SAOUHSC_00489	CP000253.1	487922	488725	+	804	SAOUHSC_00489	689
gene-SAOUHSC_00490	CP000253.1	488703	489068	+	366	SAOUHSC_00490	505
gene-SAOUHSC_00491	CP000253.1	489065	489541	+	477	SAOUHSC_00491	2729
gene-SAOUHSC_00492	CP000253.1	489935	490027	+	93	SAOUHSC_00492	1025
gene-SAOUHSC_00493	CP000253.1	490080	491567	+	1488	SAOUHSC_00493	23955
gene-SAOUHSC_R00016	CP000253.1	492125	492239	+	115	SAOUHSC_R00016	53
gene-SAOUHSC_T00059	CP000253.1	492252	492327	+	76	SAOUHSC_T00059	25
gene-SAOUHSC_T00053	CP000253.1	492344	492419	+	76	SAOUHSC_T00053	860
gene-SAOUHSC_T00035	CP000253.1	492426	492498	+	73	SAOUHSC_T00035	586
gene-SAOUHSC_T00021	CP000253.1	492532	492606	+	75	SAOUHSC_T00021	256
gene-SAOUHSC_T00030	CP000253.1	492614	492702	+	89	SAOUHSC_T00030	328
gene-SAOUHSC_T0004	CP000253.1	492708	492784	+	77	SAOUHSC_T0004	1104
gene-SAOUHSC_T00044	CP000253.1	492805	492878	+	74	SAOUHSC_T00044	360
gene-SAOUHSC_T0001	CP000253.1	492902	492977	+	76	SAOUHSC_T0001	362
gene-SAOUHSC_R0002	CP000253.1	493099	494653	+	1555	SAOUHSC_R0002	3802
gene-SAOUHSC_R0007	CP000253.1	495018	497940	+	2923	SAOUHSC_R0007	11231
gene-SAOUHSC_R00012	CP000253.1	498013	498127	+	115	SAOUHSC_R00012	68
gene-SAOUHSC_00497	CP000253.1	498652	500034	-	1383	SAOUHSC_00497	503
gene-SAOUHSC_00499	CP000253.1	500138	501025	+	888	SAOUHSC_00499	2266
gene-SAOUHSC_00500	CP000253.1	501029	501589	+	561	SAOUHSC_00500	1884
gene-SAOUHSC_00501	CP000253.1	501797	503011	-	1215	SAOUHSC_00501	11621
gene-SAOUHSC_00502	CP000253.1	503169	503630	+	462	SAOUHSC_00502	6184
gene-SAOUHSC_00503	CP000253.1	503727	504215	+	489	SAOUHSC_00503	5614
gene-SAOUHSC_00504	CP000253.1	504205	505212	+	1008	SAOUHSC_00504	12651
gene-SAOUHSC_00505	CP000253.1	505226	507682	+	2457	SAOUHSC_00505	40732
gene-SAOUHSC_00506	CP000253.1	507610	507768	-	159	SAOUHSC_00506	23
gene-SAOUHSC_00507	CP000253.1	508197	509531	+	1335	SAOUHSC_00507	12479
gene-SAOUHSC_00508	CP000253.1	509574	510629	+	1056	SAOUHSC_00508	6888
gene-SAOUHSC_00509	CP000253.1	511186	512640	+	1455	SAOUHSC_00509	15334
gene-SAOUHSC_00510	CP000253.1	513063	513710	+	648	SAOUHSC_00510	2123
gene-SAOUHSC_00511	CP000253.1	513694	515094	+	1401	SAOUHSC_00511	6532
gene-SAOUHSC_00512	CP000253.1	515087	515491	+	405	SAOUHSC_00512	2326
gene-SAOUHSC_00513	CP000253.1	515499	516245	+	747	SAOUHSC_00513	3611
gene-SAOUHSC_00514	CP000253.1	516245	516769	+	525	SAOUHSC_00514	3758
gene-SAOUHSC_00515	CP000253.1	516850	517419	+	570	SAOUHSC_00515	2280
gene-SAOUHSC_00516	CP000253.1	517697	517915	+	219	SAOUHSC_00516	3327
gene-SAOUHSC_00517	CP000253.1	517928	518476	+	549	SAOUHSC_00517	6377
gene-SAOUHSC_00518	CP000253.1	518657	519079	+	423	SAOUHSC_00518	41774
gene-SAOUHSC_00519	CP000253.1	519287	519979	+	693	SAOUHSC_00519	49809
gene-SAOUHSC_00520	CP000253.1	520251	520751	+	501	SAOUHSC_00520	55666
gene-SAOUHSC_00521	CP000253.1	520794	521162	+	369	SAOUHSC_00521	34850
gene-SAOUHSC_00523	CP000253.1	521337	521945	+	609	SAOUHSC_00523	5226
gene-SAOUHSC_00524	CP000253.1	522301	525711	+	3411	SAOUHSC_00524	109007
gene-SAOUHSC_00525	CP000253.1	525875	529471	+	3597	SAOUHSC_00525	146557
gene-SAOUHSC_00526	CP000253.1	529608	529862	+	255	SAOUHSC_00526	11277
gene-SAOUHSC_00527	CP000253.1	529960	530373	+	414	SAOUHSC_00527	54343
gene-SAOUHSC_00528	CP000253.1	530439	530909	+	471	SAOUHSC_00528	56619
gene-SAOUHSC_00529	CP000253.1	531032	533113	+	2082	SAOUHSC_00529	309595
gene-SAOUHSC_00530	CP000253.1	533330	534514	+	1185	SAOUHSC_00530	316540
gene-SAOUHSC_00531	CP000253.1	534796	535971	-	1176	SAOUHSC_00531	3744
gene-SAOUHSC_00532	CP000253.1	536142	537329	+	1188	SAOUHSC_00532	15143
gene-SAOUHSC_00533	CP000253.1	537595	538473	+	879	SAOUHSC_00533	19701
gene-SAOUHSC_00534	CP000253.1	538632	540269	+	1638	SAOUHSC_00534	1253
gene-SAOUHSC_00535	CP000253.1	540483	541448	+	966	SAOUHSC_00535	4810
gene-SAOUHSC_00536	CP000253.1	541783	542859	+	1077	SAOUHSC_00536	18090
gene-SAOUHSC_00537	CP000253.1	542832	543005	+	174	SAOUHSC_00537	1552
gene-SAOUHSC_00538	CP000253.1	543109	543792	+	684	SAOUHSC_00538	1759
gene-SAOUHSC_00539	CP000253.1	543908	544570	-	663	SAOUHSC_00539	1070
gene-SAOUHSC_00540	CP000253.1	544563	545180	-	618	SAOUHSC_00540	482
gene-SAOUHSC_00541	CP000253.1	545247	545717	+	471	SAOUHSC_00541	1229
gene-SAOUHSC_00542	CP000253.1	545864	546733	+	870	SAOUHSC_00542	1515
gene-SAOUHSC_00543	CP000253.1	546754	547320	+	567	SAOUHSC_00543	1218
gene-SAOUHSC_A00526	CP000253.1	547608	547865	-	258	SAOUHSC_A00526	0
gene-SAOUHSC_00544	CP000253.1	547751	550738	+	2988	SAOUHSC_00544	3364
gene-SAOUHSC_00545	CP000253.1	551105	555154	+	4050	SAOUHSC_00545	7233
gene-SAOUHSC_00547	CP000253.1	555273	556745	+	1473	SAOUHSC_00547	2659
gene-SAOUHSC_00548	CP000253.1	556869	558359	-	1491	SAOUHSC_00548	3865
gene-SAOUHSC_00549	CP000253.1	558641	559519	-	879	SAOUHSC_00549	6730
gene-SAOUHSC_00550	CP000253.1	559532	560197	-	666	SAOUHSC_00550	4868
gene-SAOUHSC_00551	CP000253.1	560211	560573	-	363	SAOUHSC_00551	3903
gene-SAOUHSC_00552	CP000253.1	560849	561607	+	759	SAOUHSC_00552	1690
gene-SAOUHSC_00553	CP000253.1	561684	562316	+	633	SAOUHSC_00553	8603
gene-SAOUHSC_00554	CP000253.1	562363	562866	+	504	SAOUHSC_00554	9891
gene-SAOUHSC_00555	CP000253.1	562979	563626	+	648	SAOUHSC_00555	814
gene-SAOUHSC_00556	CP000253.1	564128	565528	+	1401	SAOUHSC_00556	6573
gene-SAOUHSC_00557	CP000253.1	566072	567448	+	1377	SAOUHSC_00557	325
gene-SAOUHSC_00558	CP000253.1	567450	568589	+	1140	SAOUHSC_00558	1089
gene-SAOUHSC_00559	CP000253.1	568564	568929	+	366	SAOUHSC_00559	326
gene-SAOUHSC_00560	CP000253.1	568932	569201	+	270	SAOUHSC_00560	806
gene-SAOUHSC_00561	CP000253.1	569402	569569	-	168	SAOUHSC_00561	45252
gene-SAOUHSC_00562	CP000253.1	570076	570906	-	831	SAOUHSC_00562	5794
gene-SAOUHSC_00564	CP000253.1	571090	571746	+	657	SAOUHSC_00564	943
gene-SAOUHSC_00565	CP000253.1	571747	572127	+	381	SAOUHSC_00565	741
gene-SAOUHSC_00567	CP000253.1	572260	572628	+	369	SAOUHSC_00567	518
gene-SAOUHSC_00569	CP000253.1	572749	574233	+	1485	SAOUHSC_00569	69136
gene-SAOUHSC_00571	CP000253.1	574375	574827	-	453	SAOUHSC_00571	1594
gene-SAOUHSC_00572	CP000253.1	574840	575490	-	651	SAOUHSC_00572	2436
gene-SAOUHSC_00573	CP000253.1	576153	576905	-	753	SAOUHSC_00573	5134
gene-SAOUHSC_00574	CP000253.1	577073	578059	+	987	SAOUHSC_00574	19692
gene-SAOUHSC_00575	CP000253.1	578134	578898	+	765	SAOUHSC_00575	15170
gene-SAOUHSC_00577	CP000253.1	579485	580405	+	921	SAOUHSC_00577	1822
gene-SAOUHSC_00578	CP000253.1	580410	581393	+	984	SAOUHSC_00578	5160
gene-SAOUHSC_00579	CP000253.1	581406	582482	+	1077	SAOUHSC_00579	7610
gene-SAOUHSC_00580	CP000253.1	582659	583000	+	342	SAOUHSC_00580	1060
gene-SAOUHSC_00581	CP000253.1	583052	584374	-	1323	SAOUHSC_00581	1609
gene-SAOUHSC_00582	CP000253.1	584361	584777	-	417	SAOUHSC_00582	280
gene-SAOUHSC_00583	CP000253.1	584859	584960	+	102	SAOUHSC_00583	6
gene-SAOUHSC_00584	CP000253.1	585426	586835	+	1410	SAOUHSC_00584	913
gene-SAOUHSC_00585	CP000253.1	586908	587465	+	558	SAOUHSC_00585	65
gene-SAOUHSC_00586	CP000253.1	587591	588232	+	642	SAOUHSC_00586	182
gene-SAOUHSC_00587	CP000253.1	588392	588937	+	546	SAOUHSC_00587	252
gene-SAOUHSC_00588	CP000253.1	589012	589641	+	630	SAOUHSC_00588	267
gene-SAOUHSC_00589	CP000253.1	589698	589814	+	117	SAOUHSC_00589	114
gene-SAOUHSC_00591	CP000253.1	589837	590430	+	594	SAOUHSC_00591	184
gene-SAOUHSC_00592	CP000253.1	590589	591230	+	642	SAOUHSC_00592	229
gene-SAOUHSC_00593	CP000253.1	591277	591744	+	468	SAOUHSC_00593	129
gene-SAOUHSC_00595	CP000253.1	591777	591905	+	129	SAOUHSC_00595	36
gene-SAOUHSC_00596	CP000253.1	592358	592987	+	630	SAOUHSC_00596	78
gene-SAOUHSC_00598	CP000253.1	593183	593752	+	570	SAOUHSC_00598	93
gene-SAOUHSC_00599	CP000253.1	593789	594424	+	636	SAOUHSC_00599	133
gene-SAOUHSC_00600	CP000253.1	594375	594635	+	261	SAOUHSC_00600	110
gene-SAOUHSC_00602	CP000253.1	594659	595285	+	627	SAOUHSC_00602	134
gene-SAOUHSC_00603	CP000253.1	595555	596493	+	939	SAOUHSC_00603	1752
gene-SAOUHSC_00604	CP000253.1	596704	597240	+	537	SAOUHSC_00604	9205
gene-SAOUHSC_00605	CP000253.1	597409	597885	+	477	SAOUHSC_00605	1221
gene-SAOUHSC_00606	CP000253.1	597925	599220	+	1296	SAOUHSC_00606	5746
gene-SAOUHSC_00607	CP000253.1	599248	599769	+	522	SAOUHSC_00607	2952
gene-SAOUHSC_00608	CP000253.1	600268	601278	+	1011	SAOUHSC_00608	52025
gene-SAOUHSC_00609	CP000253.1	601353	601460	+	108	SAOUHSC_00609	69
gene-SAOUHSC_00610	CP000253.1	601586	601969	+	384	SAOUHSC_00610	1280
gene-SAOUHSC_00611	CP000253.1	601966	603627	+	1662	SAOUHSC_00611	5904
gene-SAOUHSC_00612	CP000253.1	604016	604651	+	636	SAOUHSC_00612	107
gene-SAOUHSC_00613	CP000253.1	605090	605917	+	828	SAOUHSC_00613	1560
gene-SAOUHSC_00614	CP000253.1	606065	607015	+	951	SAOUHSC_00614	1413
gene-SAOUHSC_00615	CP000253.1	607070	607789	+	720	SAOUHSC_00615	1563
gene-SAOUHSC_00616	CP000253.1	607773	608573	+	801	SAOUHSC_00616	1872
gene-SAOUHSC_00617	CP000253.1	608709	609215	+	507	SAOUHSC_00617	44637
gene-SAOUHSC_00618	CP000253.1	609377	610093	+	717	SAOUHSC_00618	3862
gene-SAOUHSC_00619	CP000253.1	610262	611050	+	789	SAOUHSC_00619	11271
gene-SAOUHSC_00620	CP000253.1	611301	611675	-	375	SAOUHSC_00620	89553
gene-SAOUHSC_00621	CP000253.1	612623	613516	-	894	SAOUHSC_00621	1418
gene-SAOUHSC_00622	CP000253.1	613747	614088	-	342	SAOUHSC_00622	220
gene-SAOUHSC_00624	CP000253.1	614350	614910	+	561	SAOUHSC_00624	3309
gene-SAOUHSC_00625	CP000253.1	614929	617331	+	2403	SAOUHSC_00625	16740
gene-SAOUHSC_00626	CP000253.1	617318	617743	+	426	SAOUHSC_00626	2798
gene-SAOUHSC_00627	CP000253.1	617740	618084	+	345	SAOUHSC_00627	1760
gene-SAOUHSC_00628	CP000253.1	618074	619570	+	1497	SAOUHSC_00628	11109
gene-SAOUHSC_00629	CP000253.1	619571	620053	+	483	SAOUHSC_00629	761
gene-SAOUHSC_00630	CP000253.1	620013	620339	-	327	SAOUHSC_00630	1730
gene-SAOUHSC_00632	CP000253.1	620306	620764	+	459	SAOUHSC_00632	4657
gene-SAOUHSC_00633	CP000253.1	621143	623146	+	2004	SAOUHSC_00633	13604
gene-SAOUHSC_00634	CP000253.1	624572	625510	-	939	SAOUHSC_00634	13491
gene-SAOUHSC_00636	CP000253.1	625507	626343	-	837	SAOUHSC_00636	7040
gene-SAOUHSC_00637	CP000253.1	626337	627080	-	744	SAOUHSC_00637	12533
gene-SAOUHSC_00638	CP000253.1	627202	627846	+	645	SAOUHSC_00638	4405
gene-SAOUHSC_00639	CP000253.1	627926	628678	-	753	SAOUHSC_00639	1237
gene-SAOUHSC_00640	CP000253.1	628914	629678	+	765	SAOUHSC_00640	2015
gene-SAOUHSC_00641	CP000253.1	629739	630533	-	795	SAOUHSC_00641	6371
